energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,S_s_up,S_s_down,S_p_up,S_p_down
1.02951476,1.14202805,-1.14202790,0.27587148,-0.27587142,0.74315717,-0.74315710,0.04494321,-0.04494317,0.00007328,-0.00007328,0.04690600,-0.04690601,0.24615091,-0.24615091
1.03551776,1.14835544,-1.14835533,0.28004581,-0.28004574,0.74616120,-0.74616116,0.04733531,-0.04733526,0.00007242,-0.00007242,0.04646009,-0.04646010,0.24545713,-0.24545714
1.04152076,1.15358789,-1.15358784,0.28460475,-0.28460469,0.74826279,-0.74826280,0.05001703,-0.05001697,0.00007143,-0.00007143,0.04586330,-0.04586332,0.24455097,-0.24455099
1.04752376,1.15719520,-1.15719522,0.28934756,-0.28934750,0.74912301,-0.74912307,0.05295368,-0.05295362,0.00007029,-0.00007029,0.04509561,-0.04509564,0.24333636,-0.24333639
1.05352676,1.15879495,-1.15879506,0.29409492,-0.29409487,0.74850069,-0.74850081,0.05611217,-0.05611210,0.00006898,-0.00006898,0.04414350,-0.04414353,0.24175428,-0.24175433
1.05952976,1.15816546,-1.15816565,0.29869443,-0.29869438,0.74625992,-0.74626009,0.05946296,-0.05946289,0.00006750,-0.00006750,0.04300027,-0.04300031,0.23978487,-0.23978493
1.06553277,1.15525152,-1.15525180,0.30302514,-0.30302510,0.74237249,-0.74237273,0.06298224,-0.06298217,0.00006585,-0.00006585,0.04166612,-0.04166616,0.23744774,-0.23744782
1.07153577,1.15016312,-1.15016348,0.30700124,-0.30700122,0.73691563,-0.73691592,0.06665405,-0.06665397,0.00006406,-0.00006406,0.04014782,-0.04014787,0.23480054,-0.23480063
1.07753877,1.14316735,-1.14316777,0.31057466,-0.31057465,0.73006494,-0.73006527,0.07047242,-0.07047234,0.00006217,-0.00006217,0.03845824,-0.03845829,0.23193574,-0.23193584
1.08354177,1.13467410,-1.13467458,0.31373669,-0.31373670,0.72208327,-0.72208364,0.07444343,-0.07444335,0.00006022,-0.00006022,0.03661555,-0.03661561,0.22897601,-0.22897612
1.08954477,1.12521646,-1.12521697,0.31651852,-0.31651853,0.71330610,-0.71330651,0.07858698,-0.07858690,0.00005828,-0.00005828,0.03464234,-0.03464241,0.22606821,-0.22606831
1.09554777,1.11542663,-1.11542716,0.31899066,-0.31899068,0.70412415,-0.70412457,0.08293829,-0.08293820,0.00005642,-0.00005642,0.03256456,-0.03256463,0.22337643,-0.22337653
1.10155078,1.10600872,-1.10600924,0.32126128,-0.32126130,0.69496408,-0.69496449,0.08754893,-0.08754884,0.00005471,-0.00005471,0.03041039,-0.03041046,0.22107437,-0.22107446
1.10755378,1.09770937,-1.09770986,0.32347343,-0.32347345,0.68626827,-0.68626867,0.09248725,-0.09248715,0.00005325,-0.00005325,0.02820917,-0.02820924,0.21933738,-0.21933745
1.11355678,1.09128754,-1.09128798,0.32580105,-0.32580107,0.67847455,-0.67847493,0.09783811,-0.09783800,0.00005213,-0.00005213,0.02599032,-0.02599040,0.21833440,-0.21833445
1.11955978,1.08748454,-1.08748490,0.32844399,-0.32844399,0.67199671,-0.67199705,0.10370183,-0.10370171,0.00005143,-0.00005143,0.02378234,-0.02378241,0.21822037,-0.21822040
1.12556278,1.08699536,-1.08699563,0.33162179,-0.33162178,0.66720660,-0.66720689,0.11019223,-0.11019210,0.00005125,-0.00005125,0.02161197,-0.02161204,0.21912916,-0.21912916
1.13156578,1.09044228,-1.09044245,0.33556662,-0.33556658,0.66441855,-0.66441878,0.11743371,-0.11743356,0.00005168,-0.00005168,0.01950345,-0.01950352,0.22116742,-0.22116738
1.13756878,1.09835146,-1.09835150,0.34051521,-0.34051515,0.66387660,-0.66387676,0.12555741,-0.12555725,0.00005281,-0.00005281,0.01747804,-0.01747810,0.22440955,-0.22440948
1.14357179,1.11113316,-1.11113308,0.34670016,-0.34670006,0.66574494,-0.66574503,0.13469647,-0.13469629,0.00005470,-0.00005470,0.01555356,-0.01555362,0.22889400,-0.22889389
1.14957479,1.12906615,-1.12906594,0.35434068,-0.35434054,0.67010183,-0.67010186,0.14498040,-0.14498019,0.00005744,-0.00005744,0.01374427,-0.01374433,0.23462091,-0.23462077
1.15557779,1.15228648,-1.15228613,0.36363317,-0.36363299,0.67693707,-0.67693703,0.15652886,-0.15652863,0.00006107,-0.00006107,0.01206077,-0.01206083,0.24155133,-0.24155116
1.16158079,1.18078087,-1.18078040,0.37474190,-0.37474167,0.68615295,-0.68615285,0.16944491,-0.16944465,0.00006564,-0.00006564,0.01051012,-0.01051017,0.24960790,-0.24960769
1.16758379,1.21438473,-1.21438414,0.38779019,-0.38778991,0.69756849,-0.69756833,0.18380809,-0.18380781,0.00007118,-0.00007118,0.00909607,-0.00909611,0.25867699,-0.25867676
1.17358679,1.25278479,-1.25278409,0.40285248,-0.40285216,0.71092669,-0.71092649,0.19966758,-0.19966727,0.00007769,-0.00007769,0.00781935,-0.00781939,0.26861233,-0.26861207
1.17958979,1.29552612,-1.29552533,0.41994775,-0.41994738,0.72590442,-0.72590419,0.21703577,-0.21703543,0.00008517,-0.00008517,0.00667808,-0.00667812,0.27923979,-0.27923952
1.18559280,1.34202340,-1.34202253,0.43903458,-0.43903417,0.74212444,-0.74212418,0.23588261,-0.23588224,0.00009358,-0.00009358,0.00566821,-0.00566824,0.29036343,-0.29036314
1.19159580,1.39157604,-1.39157512,0.46000839,-0.46000793,0.75916905,-0.75916878,0.25613111,-0.25613072,0.00010287,-0.00010287,0.00478393,-0.00478396,0.30177234,-0.30177205
1.19759880,1.44338693,-1.44338598,0.48270104,-0.48270055,0.77659500,-0.77659473,0.27765434,-0.27765392,0.00011296,-0.00011296,0.00401816,-0.00401819,0.31324834,-0.31324805
1.20360180,1.49658425,-1.49658328,0.50688305,-0.50688253,0.79394887,-0.79394862,0.30027408,-0.30027364,0.00012376,-0.00012376,0.00336298,-0.00336300,0.32457400,-0.32457372
1.20960480,1.55024592,-1.55024497,0.53226855,-0.53226801,0.81078273,-0.81078250,0.32376158,-0.32376113,0.00013516,-0.00013516,0.00281000,-0.00281002,0.33554102,-0.33554075
1.21560780,1.60342619,-1.60342527,0.55852294,-0.55852238,0.82666930,-0.82666911,0.34784042,-0.34783996,0.00014701,-0.00014701,0.00235074,-0.00235075,0.34595838,-0.34595813
1.22161081,1.65518350,-1.65518263,0.58527307,-0.58527250,0.84121635,-0.84121620,0.37219150,-0.37219104,0.00015916,-0.00015916,0.00197691,-0.00197693,0.35566030,-0.35566006
1.22761381,1.70460913,-1.70460833,0.61211961,-0.61211904,0.85407985,-0.85407975,0.39646024,-0.39645978,0.00017145,-0.00017145,0.00168069,-0.00168070,0.36451338,-0.36451317
1.23361681,1.75085557,-1.75085486,0.63865125,-0.63865069,0.86497546,-0.86497542,0.42026570,-0.42026525,0.00018370,-0.00018370,0.00145487,-0.00145488,0.37242296,-0.37242278
1.23961981,1.79316385,-1.79316324,0.66445996,-0.66445942,0.87368810,-0.87368812,0.44321131,-0.44321087,0.00019574,-0.00019574,0.00129303,-0.00129304,0.37933817,-0.37933801
1.24562281,1.83088876,-1.83088826,0.68915677,-0.68915625,0.88007917,-0.88007925,0.46489697,-0.46489657,0.00020738,-0.00020738,0.00118962,-0.00118962,0.38525557,-0.38525544
1.25162581,1.86352096,-1.86352057,0.71238718,-0.71238669,0.88409136,-0.88409149,0.48493186,-0.48493148,0.00021846,-0.00021846,0.00113996,-0.00113997,0.39022107,-0.39022096
1.25762881,1.89070511,-1.89070483,0.73384552,-0.73384506,0.88575067,-0.88575086,0.50294744,-0.50294710,0.00022882,-0.00022882,0.00114031,-0.00114031,0.39433007,-0.39432998
1.26363182,1.91225282,-1.91225265,0.75328731,-0.75328689,0.88516568,-0.88516591,0.51861020,-0.51860991,0.00023830,-0.00023830,0.00118777,-0.00118777,0.39772556,-0.39772548
1.26963482,1.92814997,-1.92814989,0.77053909,-0.77053870,0.88252384,-0.88252410,0.53163336,-0.53163311,0.00024679,-0.00024679,0.00128028,-0.00128028,0.40059423,-0.40059416
1.27563782,1.93855739,-1.93855740,0.78550490,-0.78550455,0.87808499,-0.87808529,0.54178707,-0.54178688,0.00025419,-0.00025419,0.00141654,-0.00141654,0.40316059,-0.40316053
1.28164082,1.94380481,-1.94380489,0.79816913,-0.79816881,0.87217212,-0.87217243,0.54890663,-0.54890649,0.00026043,-0.00026043,0.00159590,-0.00159590,0.40567919,-0.40567912
1.28764382,1.94437784,-1.94437797,0.80859537,-0.80859509,0.86515956,-0.86515988,0.55289821,-0.55289812,0.00026545,-0.00026545,0.00181833,-0.00181832,0.40842510,-0.40842502
1.29364682,1.94089819,-1.94089836,0.81692129,-0.81692103,0.85745907,-0.85745937,0.55374192,-0.55374188,0.00026925,-0.00026925,0.00208429,-0.00208429,0.41168307,-0.41168296
1.29964982,1.93409782,-1.93409800,0.82334962,-0.82334938,0.84950410,-0.84950438,0.55149200,-0.55149202,0.00027184,-0.00027184,0.00239473,-0.00239472,0.41573552,-0.41573539
1.30565283,1.92478782,-1.92478800,0.82813581,-0.82813559,0.84173288,-0.84173313,0.54627417,-0.54627424,0.00027327,-0.00027327,0.00275098,-0.00275097,0.42085004,-0.42084988
1.31165583,1.91382349,-1.91382364,0.83157288,-0.83157266,0.83457098,-0.83457119,0.53828028,-0.53828039,0.00027359,-0.00027359,0.00315478,-0.00315477,0.42726670,-0.42726649
1.31765883,1.90206691,-1.90206701,0.83397427,-0.83397405,0.82841386,-0.82841402,0.52776060,-0.52776075,0.00027289,-0.00027289,0.00360825,-0.00360824,0.43518582,-0.43518557
1.32366183,1.89034903,-1.89034907,0.83565575,-0.83565552,0.82361045,-0.82361055,0.51501412,-0.51501430,0.00027128,-0.00027128,0.00411395,-0.00411394,0.44475683,-0.44475652
1.32966483,1.87943304,-1.87943301,0.83691732,-0.83691709,0.82044827,-0.82044830,0.50037747,-0.50037769,0.00026887,-0.00026887,0.00467493,-0.00467491,0.45606858,-0.45606823
1.33566783,1.86998095,-1.86998083,0.83802620,-0.83802594,0.81914095,-0.81914091,0.48421297,-0.48421320,0.00026578,-0.00026578,0.00529480,-0.00529478,0.46914189,-0.46914149
1.34167084,1.86252525,-1.86252504,0.83920187,-0.83920160,0.81981882,-0.81981872,0.46689638,-0.46689663,0.00026211,-0.00026211,0.00597789,-0.00597787,0.48392458,-0.48392413
1.34767384,1.85744725,-1.85744695,0.84060422,-0.84060394,0.82252311,-0.82252294,0.44880518,-0.44880544,0.00025799,-0.00025799,0.00672936,-0.00672934,0.50028948,-0.50028898
1.35367684,1.85496342,-1.85496303,0.84232529,-0.84232499,0.82720409,-0.82720386,0.43030761,-0.43030787,0.00025352,-0.00025352,0.00755534,-0.00755531,0.51803562,-0.51803509
1.35967984,1.85512058,-1.85512011,0.84438536,-0.84438505,0.83372357,-0.83372329,0.41175322,-0.41175347,0.00024878,-0.00024878,0.00846306,-0.00846304,0.53689278,-0.53689222
1.36568284,1.85780042,-1.85779989,0.84673348,-0.84673317,0.84186160,-0.84186129,0.39346516,-0.39346541,0.00024387,-0.00024387,0.00946101,-0.00946098,0.55652924,-0.55652866
1.37168584,1.86273322,-1.86273265,0.84925261,-0.84925229,0.85132729,-0.85132694,0.37573452,-0.37573476,0.00023885,-0.00023885,0.01055896,-0.01055893,0.57656260,-0.57656202
1.37768884,1.86952010,-1.86951950,0.85176882,-0.85176851,0.86177324,-0.86177287,0.35881672,-0.35881694,0.00023376,-0.00023376,0.01176804,-0.01176800,0.59657337,-0.59657280
1.38369185,1.87766267,-1.87766205,0.85406432,-0.85406403,0.87281304,-0.87281267,0.34293010,-0.34293030,0.00022864,-0.00022864,0.01310066,-0.01310063,0.61612061,-0.61612005
1.38969485,1.88659850,-1.88659790,0.85589333,-0.85589307,0.88404099,-0.88404063,0.32825642,-0.32825660,0.00022351,-0.00022351,0.01457042,-0.01457038,0.63475918,-0.63475865
1.39569785,1.89574045,-1.89573988,0.85699987,-0.85699964,0.89505303,-0.89505269,0.31494307,-0.31494322,0.00021839,-0.00021840,0.01619179,-0.01619175,0.65205773,-0.65205725
1.40170085,1.90451755,-1.90451702,0.85713653,-0.85713634,0.90546793,-0.90546761,0.30310661,-0.30310675,0.00021329,-0.00021329,0.01797985,-0.01797980,0.66761670,-0.66761627
1.40770385,1.91241517,-1.91241471,0.85608287,-0.85608273,0.91494751,-0.91494723,0.29283734,-0.29283745,0.00020821,-0.00020821,0.01994970,-0.01994965,0.68108533,-0.68108496
1.41370685,1.91901224,-1.91901185,0.85366264,-0.85366255,0.92321502,-0.92321479,0.28420429,-0.28420437,0.00020315,-0.00020315,0.02211594,-0.02211589,0.69217707,-0.69217677
1.41970985,1.92401311,-1.92401280,0.84975844,-0.84975841,0.93007048,-0.93007030,0.27726038,-0.27726044,0.00019813,-0.00019813,0.02449192,-0.02449186,0.70068252,-0.70068229
1.42571286,1.92727254,-1.92727231,0.84432330,-0.84432333,0.93540228,-0.93540215,0.27204732,-0.27204734,0.00019314,-0.00019314,0.02708889,-0.02708882,0.70647924,-0.70647908
1.43171586,1.92881206,-1.92881191,0.83738826,-0.83738835,0.93919438,-0.93919430,0.26859979,-0.26859978,0.00018821,-0.00018821,0.02991517,-0.02991509,0.70953797,-0.70953789
1.43771886,1.92882694,-1.92882686,0.82906564,-0.82906577,0.94152868,-0.94152866,0.26694878,-0.26694874,0.00018335,-0.00018335,0.03297518,-0.03297510,0.70992501,-0.70992500
1.44372186,1.92768336,-1.92768334,0.81954777,-0.81954795,0.94258245,-0.94258246,0.26712391,-0.26712383,0.00017861,-0.00017861,0.03626858,-0.03626850,0.70780046,-0.70780052
1.44972486,1.92590587,-1.92590590,0.80910143,-0.80910164,0.94262087,-0.94262092,0.26915456,-0.26915445,0.00017402,-0.00017402,0.03978940,-0.03978931,0.70341256,-0.70341268
1.45572786,1.92415603,-1.92415607,0.79805814,-0.79805838,0.94198525,-0.94198532,0.27306989,-0.27306974,0.00016962,-0.00016962,0.04352528,-0.04352519,0.69708827,-0.69708844
1.46173087,1.92320333,-1.92320337,0.78680119,-0.78680145,0.94107732,-0.94107741,0.27889793,-0.27889775,0.00016545,-0.00016545,0.04745696,-0.04745686,0.68922071,-0.68922092
1.46773387,1.92389025,-1.92389027,0.77574993,-0.77575018,0.94034066,-0.94034075,0.28666380,-0.28666358,0.00016157,-0.00016157,0.05155789,-0.05155779,0.68025383,-0.68025407
1.47373687,1.92709336,-1.92709333,0.76534245,-0.76534269,0.94024009,-0.94024017,0.29638741,-0.29638714,0.00015802,-0.00015802,0.05579417,-0.05579407,0.67066532,-0.67066557
1.47973987,1.93368265,-1.93368254,0.75601765,-0.75601788,0.94124021,-0.94124027,0.30808086,-0.30808055,0.00015484,-0.00015484,0.06012478,-0.06012468,0.66094827,-0.66094852
1.48574287,1.94448144,-1.94448124,0.74819763,-0.74819782,0.94378416,-0.94378418,0.32174594,-0.32174559,0.00015207,-0.00015207,0.06450210,-0.06450199,0.65159274,-0.65159298
1.49174587,1.96022894,-1.96022863,0.74227144,-0.74227158,0.94827359,-0.94827357,0.33737193,-0.33737154,0.00014974,-0.00014974,0.06887279,-0.06887268,0.64306775,-0.64306796
1.49774887,1.98154751,-1.98154708,0.73858108,-0.73858117,0.95505105,-0.95505097,0.35493394,-0.35493351,0.00014788,-0.00014788,0.07317899,-0.07317888,0.63580467,-0.63580485
1.50375188,2.00891612,-2.00891554,0.73741046,-0.73741049,0.96438530,-0.96438516,0.37439216,-0.37439169,0.00014650,-0.00014650,0.07735977,-0.07735968,0.63018261,-0.63018275
1.50975488,2.04265132,-2.04265060,0.73897776,-0.73897773,0.97646046,-0.97646027,0.39569198,-0.39569146,0.00014561,-0.00014561,0.08135289,-0.08135280,0.62651633,-0.62651642
1.51575788,2.08289644,-2.08289558,0.74343150,-0.74343141,0.99136921,-0.99136895,0.41876514,-0.41876459,0.00014519,-0.00014519,0.08509660,-0.08509652,0.62504704,-0.62504707
1.52176088,2.12961916,-2.12961816,0.75085043,-0.75085027,1.00911021,-1.00910988,0.44353187,-0.44353129,0.00014525,-0.00014525,0.08853170,-0.08853162,0.62593636,-0.62593634
1.52776388,2.18261713,-2.18261600,0.76124684,-0.76124662,1.02958978,-1.02958940,0.46990389,-0.46990327,0.00014577,-0.00014577,0.09160345,-0.09160338,0.62926349,-0.62926341
1.53376688,2.24153096,-2.24152971,0.77457309,-0.77457280,1.05262740,-1.05262697,0.49778798,-0.49778734,0.00014674,-0.00014674,0.09426348,-0.09426342,0.63502538,-0.63502524
1.53976988,2.30586332,-2.30586196,0.79073056,-0.79073022,1.07796450,-1.07796402,0.52709008,-0.52708942,0.00014813,-0.00014813,0.09647151,-0.09647146,0.64313982,-0.64313963
1.54577289,2.37500260,-2.37500117,0.80958038,-0.80957998,1.10527601,-1.10527550,0.55771928,-0.55771859,0.00014992,-0.00014992,0.09819673,-0.09819670,0.65345098,-0.65345074
1.55177589,2.44824957,-2.44824807,0.83095493,-0.83095449,1.13418375,-1.13418322,0.58959153,-0.58959082,0.00015212,-0.00015212,0.09941893,-0.09941891,0.66573699,-0.66573671
1.55777889,2.52484495,-2.52484342,0.85466941,-0.85466893,1.16427090,-1.16427036,0.62263272,-0.62263200,0.00015470,-0.00015470,0.10012914,-0.10012913,0.67971915,-0.67971883
1.56378189,2.60399645,-2.60399490,0.88053242,-0.88053190,1.19509670,-1.19509616,0.65678055,-0.65677981,0.00015767,-0.00015767,0.10032990,-0.10032990,0.69507206,-0.69507173
1.56978489,2.68490335,-2.68490180,0.90835483,-0.90835429,1.22621059,-1.22621007,0.69198514,-0.69198440,0.00016103,-0.00016103,0.10003499,-0.10003501,0.71143456,-0.71143421
1.57578789,2.76677746,-2.76677594,0.93795638,-0.93795582,1.25716514,-1.25716465,0.72820798,-0.72820722,0.00016479,-0.00016479,0.09926882,-0.09926885,0.72842057,-0.72842022
1.58179090,2.84885927,-2.84885779,0.96916932,-0.96916875,1.28752720,-1.28752674,0.76541907,-0.76541831,0.00016897,-0.00016897,0.09806530,-0.09806534,0.74562991,-0.74562956
1.58779390,2.93042877,-2.93042736,1.00183905,-1.00183846,1.31688684,-1.31688643,0.80359240,-0.80359163,0.00017358,-0.00017358,0.09646640,-0.09646645,0.76265843,-0.76265810
1.59379690,3.01081071,-3.01080937,1.03582157,-1.03582097,1.34486404,-1.34486369,0.84269963,-0.84269886,0.00017864,-0.00017864,0.09452044,-0.09452049,0.77910748,-0.77910717
1.59979990,3.08937438,-3.08937314,1.07097812,-1.07097752,1.37111287,-1.37111258,0.88270245,-0.88270167,0.00018416,-0.00018416,0.09228013,-0.09228020,0.79459245,-0.79459217
1.60580290,3.16552887,-3.16552774,1.10716729,-1.10716670,1.39532348,-1.39532326,0.92354376,-0.92354298,0.00019015,-0.00019015,0.08980059,-0.08980066,0.80875033,-0.80875009
1.61180590,3.23871440,-3.23871339,1.14423537,-1.14423478,1.41722210,-1.41722195,0.96513837,-0.96513759,0.00019662,-0.00019662,0.08713725,-0.08713732,0.82124634,-0.82124615
1.61780890,3.30839129,-3.30839040,1.18200568,-1.18200509,1.43656947,-1.43656940,1.00736366,-1.00736288,0.00020353,-0.00020353,0.08434393,-0.08434400,0.83177955,-0.83177941
1.62381191,3.37402776,-3.37402701,1.22026783,-1.22026725,1.45315817,-1.45315817,1.05005082,-1.05005005,0.00021087,-0.00021087,0.08147110,-0.08147118,0.84008766,-0.84008758
1.62981491,3.43508821,-3.43508760,1.25876789,-1.25876732,1.46680927,-1.46680936,1.09297744,-1.09297668,0.00021858,-0.00021858,0.07856434,-0.07856442,0.84595092,-0.84595090
1.63581791,3.49102321,-3.49102275,1.29720031,-1.29719976,1.47736899,-1.47736916,1.13586196,-1.13586121,0.00022659,-0.00022659,0.07566315,-0.07566323,0.84919525,-0.84919530
1.64182091,3.54126269,-3.54126238,1.33520257,-1.33520204,1.48470557,-1.48470582,1.17836060,-1.17835988,0.00023480,-0.00023480,0.07280011,-0.07280018,0.84969466,-0.84969477
1.64782391,3.58521314,-3.58521298,1.37235311,-1.37235261,1.48870693,-1.48870727,1.22006728,-1.22006658,0.00024310,-0.00024310,0.07000040,-0.07000047,0.84737285,-0.84737303
1.65382691,3.62225958,-3.62225958,1.40817321,-1.40817274,1.48927925,-1.48927966,1.26051671,-1.26051605,0.00025135,-0.00025135,0.06728170,-0.06728177,0.84220411,-0.84220436
1.65982991,3.65177267,-3.65177284,1.44213282,-1.44213239,1.48634668,-1.48634716,1.29919097,-1.29919035,0.00025940,-0.00025940,0.06465444,-0.06465451,0.83421335,-0.83421365
1.66583292,3.67312076,-3.67312110,1.47366058,-1.47366020,1.47985215,-1.47985271,1.33552938,-1.33552881,0.00026709,-0.00026709,0.06212234,-0.06212240,0.82347524,-0.82347561
1.67183592,3.68568643,-3.68568694,1.50215754,-1.50215722,1.46975932,-1.46975995,1.36894154,-1.36894103,0.00027423,-0.00027423,0.05968324,-0.05968330,0.81011249,-0.81011291
1.67783892,3.68888667,-3.68888737,1.52701411,-1.52701385,1.45605518,-1.45605588,1.39882298,-1.39882255,0.00028065,-0.00028065,0.05733011,-0.05733017,0.79429298,-0.79429344
1.68384192,3.68219564,-3.68219651,1.54762942,-1.54762923,1.43875336,-1.43875413,1.42457297,-1.42457261,0.00028617,-0.00028617,0.05505222,-0.05505228,0.77622592,-0.77622643
1.68984492,3.66516844,-3.66516949,1.56343218,-1.56343207,1.41789753,-1.41789835,1.44561354,-1.44561327,0.00029063,-0.00029063,0.05283632,-0.05283638,0.75615699,-0.75615753
1.69584792,3.63746467,-3.63746589,1.57390190,-1.57390189,1.39356459,-1.39356546,1.46140906,-1.46140888,0.00029387,-0.00029387,0.05066789,-0.05066794,0.73436239,-0.73436296
1.70185093,3.59887014,-3.59887154,1.57858939,-1.57858947,1.36586743,-1.36586836,1.47148536,-1.47148528,0.00029577,-0.00029577,0.04853226,-0.04853231,0.71114205,-0.71114264
1.70785393,3.54931538,-3.54931695,1.57713538,-1.57713556,1.33495669,-1.33495765,1.47544748,-1.47544752,0.00029621,-0.00029621,0.04641568,-0.04641573,0.68681207,-0.68681267
1.71385693,3.48888968,-3.48889141,1.56928634,-1.56928662,1.30102138,-1.30102238,1.47299535,-1.47299550,0.00029513,-0.00029513,0.04430618,-0.04430623,0.66169665,-0.66169725
1.71985993,3.41784987,-3.41785174,1.55490659,-1.55490697,1.26428827,-1.26428930,1.46393641,-1.46393666,0.00029248,-0.00029248,0.04219426,-0.04219431,0.63611969,-0.63612028
1.72586293,3.33662301,-3.33662502,1.53398608,-1.53398656,1.22501974,-1.22502079,1.44819483,-1.44819520,0.00028826,-0.00028826,0.04007339,-0.04007344,0.61039650,-0.61039709
1.73186593,3.24580299,-3.24580513,1.50664350,-1.50664409,1.18351032,-1.18351138,1.42581681,-1.42581729,0.00028249,-0.00028249,0.03794031,-0.03794035,0.58482579,-0.58482635
1.73786893,3.14614091,-3.14614316,1.47312456,-1.47312524,1.14008188,-1.14008295,1.39697166,-1.39697225,0.00027524,-0.00027524,0.03579503,-0.03579508,0.55968232,-0.55968286
